🏹	leeb, leeb iyo qaanso, qaanso, qaanso iyo leeble
🛡️	gaashaan, hub
🪚	alwaax, miinshaar, mishaarta nijaar, nijaar, qalab
🔧	baanad, qalab, wareejiso
🪛	dhuujin, kashwiito, qalab
🔩	bool, qalab, weesar, weesar iyo bool
⚙️	geer, qalab, wareeg, wareeg taayir
🗜️	cadaadin, isku xajiye, isku xijiye, qalab
⚖️	cadaalad, halbeega Libra, miisaan, misaan, qiyaase
🦯	awood u yeelid, indhoole, usha cad indhoolaha
🔗	liinki
⛓️	silsilad, silsilado
🪝	dabin, jilaab, qaabka wax loo gado, qabo, qallooca, qallooci
🧰	makaanig, qalab, shaf, tuulbogos
🧲	birlab, birlabaysan, kab faras, soo jiidasho
🪜	bood, jaranjaro, korid, talaabo
⚗️	kimistari, qalab, qalab nadiifin
🧪	kimistari, kimistariyahan, laab, saynis, tijaabin, tuyuubka tijaabinta
🧫	bakteeriya, bayoolaji, bayoolajiyahan, dhaqan, laab, saxan wax laga dhex arki karo
🧬	bayoolajiyahan, dna, hide, horumar, nolol
🔬	maykriskoob, qalab, saynis
🔭	diirad, qalab, saynis
📡	aanteena, aanteenada satalaytka, satalayt, sixni
💉	dawo, irbad, talaal, xanuunsanaya
🩸	dawo, dhibic dhiig ah, dhiig bixin
💊	dawo, dhakhtar, kiniin, xanuunsanaya
🩹	balastar, balastar jilicsan
🩼	bakoorad, caawimaada socodka, dhaawacay, naafada, qoryo, ul
🩺	daawo, dhakhtar, qalabka wadnaha lagu dhageysto, wadne
🩻	caafimaad, dhakhtar, lafo, qalfoof, raajo
🚪	albaab
🛗	dallicid, marin u helid, qaadid, wiish
🪞	birta muraayda, milicsiga, muraayad, muuqaal
🪟	arag, daaqad, fareem, furitaanka, hawo nadiif ah, hufan
🛏️	hudheel, hurdo, sariir
🛋️	fadhi, fadhi iyo laambad, hudheel
🪑	fadhi, fariiso, kursi
🚽	musqul
🪠	biyo mareen baneeye, kor u xoojin, nuugista, suuli, tuubiiste
🚿	biyo, shaawar
🛁	maydhasho, sinxi maydhasho
🪤	cunto lagu xiro dabin, dabin, dabin jiirka, shabaq dabin
🪒	af leh, sakiin, xiirid
🧴	caagada looshinka, kiriimka cadceeda, looshin, qaleyl biiye, shaamboo
🧷	biinka dharka, buun rok, xafaayad
🧹	mafiiq, mafiiq/buluuyey, masaxid, nadiifin, sixir
🧺	beerasho, dhar-dhaqid, salad, tamashle
🧻	duub waraaq ah, tuwaalada waraaqda ah, warqad musquleed
🪣	baaldi, dambiil, haan, sakeel
🧼	maydhasho, nadiifin, qurub, saabuun, xunbo
🫧	biyaha hoostooda, daacid, nadiif ah, saabuun, xumbo
🪥	burush, caday, ilkaha, nadaafaada, nadiifi, suuli
🧽	isboonji, liqaya, nadiifin, nuugaya
🧯	bakhtii, dab, dab-damiye, damin
🛒	dukaameysi, gaar-gacan, gaari-gacanka dukaameysiga, tarooli
🚬	sigaar, sigaar cabid
⚰️	dhimasho, sanduuq, sanduuqa meydka
🪦	dhagaxa madaxa, dhagxan, qabriga, qabuuraha, qudbo
⚱️	aas, dhimasho, hadhaaga meydka, weelka hadhaaga meydka
🗿	farshaxanka dadkii hore la sawiray, taallo, waji
🪧	banaanbax, bandhig, calaamad, mudaaharad, saxiix
🪪	Aqoonsi, amniga, kaar aqoonsi, lambarada gelitaaan, liisanka
🏧	atm, bangiga, baqshinka, calaamadda ATM, tooska ah
🚮	calaamadda qashin qubidda, qashin, sanduuqa qashinka
🚰	biyaha la cabi karo, biyo, cabidda, la cabi karo
♿️	calaamadda kursiga curyaanka, helitaanka
🚹️	nin, qol musquleed, qolka ragga, suuligga, wc
🚺️	haween, musqul, qolka haweenka, suuli, wc
🚻	WC, musqusha, suuliga, suuligga
🚼️	beddelka, calaamadda ilmaha, ilmo
🚾	biyo, musqul, qolka biyaha, qolka kaydinta, suuli, wc
🛂	baasaboor, xakamaynta baasaboorka, xukun
🛃	canshuurta
🛄	boorso, boorso sheegasho, sheegasho
🛅	boorso, cafash, ka tagid cafash, sanduuq
⚠️	digniin
🚸	caruurta oo gudbaya, cunug, dadka lugaynaya, gudbinta, taraafik
⛔️	Ma jirto gelitaan, gelitaan, ma jirto, mamnuuc, maya, reebban, taraafik
🚫	gelitaan, ma jirto, mamnuuc, maya, reebban
🚳	baaskiil, baaskiil maya, baaskiil wadista, mamnuuc, maya, reebban
🚭️	ma jirto, mamnuuc, maya, reebban, sigaar cabidda, sigaar cabidda maya
🚯	ma jirto, mamnuuc, maya, qashinka, qashinka maya, reebban
🚱	aan la cabi karin, aan la isticmaali karin, biyaha aan la isticmaali karin, biyo
🚷	dadka lugaynaya, dadka lugaynaya maya, ma jirto, mamnuuc, maya, reebban
📵	ma jiraan taleefoonada gacanta, mamnuuc, maya, moobeel, taleefan
🔞	18, da’ hoose, lama oggola qof ka yar siddeed iyo tobban, reebban, siddeed iyo tobban, xaddidaadda da’da
☢️	calaamad, kaah fale, shucaac
☣️	calaamad, halis ku ah noolaha, halista noolaha
⬆️	falaadh, fallaarta kor, jihada, kor u fallaadh, muhiim, waqooyi
↗️	fallaar, fallaarta kor ee midig, isdhaafsiga jihooyinka, jihada, waqooyi bari
➡️	bariga, falaadh, falaadh midig, fallarta midig, jihada, muhiim
↘️	fallaar, fallaarta hoose ee midig, isdhaafsiga jihooyinka, jihada, koonfur bari
⬇️	Koonfur, falaadh, fallaarta hoose, hoos, jihada, jiho
↙️	fallaar, fallaarta hoose ee bidix, isdhaafsiga jihooyinka, jihada, koonfur galbeed
⬅️	falaadh, falaadh bidix, fallarta bidix, galbeed, jihada, jiho
↖️	falaadh, falaadh bidix, fallaarta kor ee bidix, jihada, u dhexeeya jihooyinka, waqooyi galbeed
↕️	falaadh kor u-jeeda, fallaar, fallaarta kor-hoose
↔️	fallaar, fallaarta bidix-midig
↩️	fallaar, fallaarta midig u qalloocsan bidix
↪️	fallaar, fallaarta bidix u qalloocsan midig
⤴️	fallaar, fallaarta midig u qalloocsan kor
⤵️	fallaar, fallaarta midig u qalloocsan hoos
🔃	dib -usoo kicinta, fallaar, fallaarada taaggan ee saacad-wareegga, saacad-wareeg
🔄	badhanka fallaarada ee lid saacad-wareegga, fallaar, lid saacad-wareegga, saacad-wareegga gacan bidix ah
🔙	falaar, fallaarta GADAAL, gadaal
🔚	Fallaarta DHAMMAADKA, dhammaad, fallaar
🔛	calaamad, dusha, fallaar, fallaarta DUSHA!
🔜	dhakhsasho, falaar, falaarta DHAKHSASHADA
🔝	falaarta SARE, fallaar, kor, sare
🛐	caabudid, diin, goobta cibaadada
⚛️	atam, calaamadda atam, diin laawe
🕉️	Hindi ah, Xuruuf diini ee Hindida, diin
✡️	Da’uud, Yuhuud, Yuhuudi, diin, xiddig, xiddigga Da’uud
☸️	diin, diinta Hindida ee dharma, qof caabuda budhcada
☯️	diin, diinta Shiinaha ee yin yang, diinta tao, diinta taoist, diinta yang, diinta yin
✝️	diin, mactab, mactabka latin, qof masiixi
☦️	diin, mactab, mactabka diinta asal-raaca, mactabka diinta asal-raacnimada, qof masiixi
☪️	Muslim, bil iyo xiddig, diin, islaam
☮️	calaamadda nabadda, nabad
🕎	caabudidaa shumaca ee Yuhuudda, diin, shumac caabudaan Yuhuudda, shumac weyn, ulaha shumaca
🔯	maal, xidddig lix geesood oo dhibic leh, xiddig, xiddig lix geeslood oo dhibic leh
♈️	laxo, mactabka meecaad, wan
♉️	baqay, dibbi, dibigga Taurus, mactabka meecaad
♊️	mactabka meecaad, mataan, mataanaha
♋️	carsaanyo, mactab meecaad, naaf
♌️	boqorka libaaxa, libaax, mactab meecaad
♍️	afaggaal, mactab meecaad
♎️	caddaalad, cutubka meecaad, cutubka miisaanka, isku dheelitirka, miisaan
♏️	cutubka meecaad, daba-aleele, dib-qallooc
♐️	cutubka meecaad, dameerajoogeen, qaanso toog
♑️	cutubka meecaad, ri, riyaha
♒️	biyo, cutubka meecaad, cutubka xiddigga biyaha, sidaha
♓️	cutubka meecaad, cutubka xiddiga ee kalluunka, kalluun
⛎	abeeso, cutubka meecaad, mas, sidaha
🔀	badhanka muusik daarista, fallaar, iskutallaaban
🔁	badhanka ku celinta, fallaar, ku celi, saacad-wareegga
🔂	fallaar, ku celinta halka badhan, mar, saacad-wareegga
▶	badhanka cayaar, cayaar, fallaar, midig, saddex xaggale
⏩	badhanka mootinta, degdegg, fallaar, hore, laban-laab
⏭	badhanka daarista xigga, badhanka muusik daarista xigga, daarista xigta, fallaar, muuqaalka xigga, saddex xaggal
⏯	bdhanka cayaar ama jooji ah, cayaar, fallaar, jooji, midig, saddex xaggal
◀	badhanka dib u celinta, bidix, dib u celi, fallaar, saddex xaggal
⏪	badhanka dib u celinta degdegga, dib u noqoshada, fallaar, laban-laab
⏮	badhanka daarista ugu dambeeya, daaristii hore, fallaar, muuqaalkii hore, saddex xaggal
🔼	badhan, badhanka xagga sare, cas, fallaar
⏫	badhanka degdegga sare, badhanka degdegga sare ah, fallaar, laban-laab
🔽	badhan, badhanka xagga hoose, cas, fallaar, hoose, xagga hoose
⏬	badhanka degdegga hoose, fallaar, hoose, laban-laab
⏸️	badhanka hakinta, hakin, jiitin, laban-laab, taaggan
⏹️	afar jibbaar, badhanka joojinta, jooji
⏺️	badhanka duubista, duub, goobo
⏏️	badhanka ka soo saarista, soo saar
🎦	aflaan, filin, kamarad, shaleemo
🔅	badhanka daciifka, daciif, dhalaalka, hoos
🔆	badhanka dhalaalka, dhalaal, dhalaalka
📶	anteena, moobeel, taleefan, taleefoonka, xariiq, xariiqaha anteenada
📳	gariirka, habka, habka gariirka, moobeel, taleefan, taleefoonka
📴	dami, dami taleefoonka gacanta, mobeel, taleefan, taleefoonka
♀️	calaamad dheddig, haweeney
♂️	calaamad lab, nin
⚧️	calaamada laba dhidiga, laba dhidig
✖️	baajiso, calaamadda isku dhufashada, isku dhufashada, ku dhufo, saxiix, x
➕	+, calaamadda isugeynta, lagu daray, saxiix, xisaab
➖	-, calaamad, calaamadda ka jar, ka jar, xisaab, −
➗	calaamad, calaamadda isu qaybinta, kala qaybinta, qaybi, xisaab, ÷
🟰	calaamado isku mid ah oo culus, sinnaanta, xisaabta
♾️	aan xad lahayn, abid, guud ahaan, xad la’aan
‼️	!, !!, cajiib, calaamad, dhawaaq, laba calaamadood cajiib ah
⁉️	!, !?, ?, cajiib, calaamad, calaamad cajiib su’aal ah, su’aal, xarakayn
❓️	?, calaamad, calaamad su’aal, su’aal, xarakayn
❔	?, calaamad, ccalaamad su’aal cad, kormaris, su’aal, xarakayn
❕	!, cajiib, calaamad, calaamad cajiib cad, kormaris, xarakayn
❗️	!, cajiib, calaamad, calaamad cajiib, xarakayn
〰️	calaamadda qulqulka hirka oo kale, qaab hir oo kale, qulqulka hirka, xarakayn
💱	bangi, lacag, sarif, sarifka lacagaha
💲	calaamad doolar oo muujisan, calaamad doolar oo muujisn, doolar, lacag
⚕️	calaamad caafimaad, daawo, dawo diineed hore ee Giriigga, shaqaale
♻️	calaamadda dib-u-warshadaynta, dib-u-warshadee
⚜	saddex midnimada quduuska
🔱	astaan, astaanta garab, baroosiin, garab, markab, qalab
📛	calaamad, calaamadda magaca, magac
🔰	calaamadda Jabbaaka ee dadka bilowga ah, caleen, darajada, qof bilow ah
⭕️	cas, goobo, goobo cas dalool leh, o, weyn
✅	badhan, badhanka calaamadda sax, calaamad, calaamadee, ✓
☑️	calaamadee, ku calaamadee sanduuqa sax, sanduuq, ✓
✔️	calaamad, calaamadee, ku calaamadee calaamad, ✓
❌	baajiso, calaamadda iskutallaabta, isku dhufashada, iskutallaab, ku dhufo, sumad, x
❎	afar jibaar, badhanka calaamadda iskutallaabta, calaamad, x, ×
➰	laab, laaban, laaban oo sargo’an
➿	laab, laban-laab, maroogsin sargo’an oo laban-laab, maroogsin sargo’an oo laban-laab ah, sargo’an
〽️	calaamad, qayb, qaybta calaamadda talantaalliga ah
✳️	*, calaamad, siddeed geesood oo isku nooc u taaggan
✴️	* xiddig siddeed geeslood oo tilmaama, xiddig, xiddig siddeed geeslood oo tilmaama
❇️	*, dhalaal
©️	c, xuquuqda daabacaadda
®️	diiwaan gashan, r
™️	sumadda, sumadda ganacsiga, sumaddaganacsiga, tm
🔠	ABCD, geli, geli xarfa weyn oo latin ah, latin, weyn, xuruuf
🔡	abcd, geli, geli xarfo latin oo yar yar, latin, xuruuf, yar yar
🔢	1234, geli, geli tirooyin, tirooyin
🔣	geli, geli calaamado, 〒♪&%
🔤	abc, alifbeeta, geli, geli xuruuf latin ah, latin, xuruuf
🅰️	a, badhan (nooca dhiigga), nooca dhiigga
🆎	AB badhan (nooca dhiigga), ab, nooca dhiigga
🅱️	B badhan (nooca dhiigga), b, nooca dhiigga
🆑	badhan CL, cl
🆒	badhanka QABOW, qabow
🆓	badhanka BILAASH AH, bilaash
ℹ️	i, macluumaad
🆔	aqoonsi, badhanka ID-ga, id
Ⓜ️	M goobaysan, goobee, m
🆕	badhanka CUSUB, cusub
🆖	badhanka NG, ng
🅾️	badhanka O (nooca dhiigga), nooca dhiigga, o
🆗	OK, badhanka OK
🅿️	badhanka P, gaari dhigasho
🆘	SOS, badhanka SOS, caawi
🆙	badhanka KOR!, calaamad, kor
🆚	badhanka VS, kasoo horjeeda, vs
🈁	Jabbaanka, badhanka Jabbaanka “halkan”, “halkan”
🈂️	Jabbaanka, badhanka ‘‘lacagta adeegga’‘ ee Jabbaanka, katakana, ‘‘lacagta adeegga’‘
🈷	Jabbaanka, badhanka “qaddarka billaha ah” ee Jabbaanka, fikrad-garafeed, “qaddarka billaha ah”
🈶	Jabbaanka, badhanka “ma aha bilaash” ee Jabbaanka, badhanka “qaddarka billaha ah” ee Jabbaanka, fikrad-garafeed, “qaddarka billaha ah”
🈯	Jabbaanka, badhanka “kaydsan” ee Jabbaanka, fikir-garafeed, “kaydsan”
🉐	Jabbaanka, badhanka ‘‘gorgortan’‘ ee Jabbaanka, fikir-garafeed, ‘‘gorgortan’‘
🈹	Jabbaanka, badhanka ‘‘sicir-dhimis’‘ ee Jabbaanka, fikir-garafeed, ‘‘sicir-dhimis’‘
🈚	Jabbaanka, badhanka ‘‘waa bilaash’‘ ee Jabbaanka, fikir-garafeed, ‘‘waa bilaash’‘
🈲	Jabbaanka, badhanka ‘‘mamnuuc’‘ ee Jabbaanka, badhanka ‘‘waa bilaash’‘ ee Jabbaanka, fikir-garafeed, ‘‘waa bilaash’‘
🉑	Jabbaanka, badhanka ‘‘la aqbali karo’‘ ee Jabbaanka, fikir-garafeed, ‘‘la aqbali karo’‘
🈸	Jabbaanka, badhanka ‘‘codsiga’‘ ee Jabbaanka, fikir-garafeed, ‘‘codsiga’‘
🈴	Jabbaanka, badhanka ‘‘darajada baasitaanka’‘ ee Jabbaanka, fikir-garafeed, ‘‘darajada baasitaanka’‘
🈳	Jabbaanka, badhanka ‘‘bannaan’‘ ee Jabbaanka, fikir-garafeed, ‘‘bannaan’‘
㊗️	Jabbaanka, badhanka ‘‘hambalyo’‘ ee Jabbaanka, fikir-garafeed, ‘‘hambalyo’‘
㊙️	Jabbaanka, badhanka ‘‘sir’‘ ee Jabbaanka, fikir-garafeed, ‘‘sir’‘
🈺	Jabbaanka, badhanka ‘‘u furan ganacsi’‘ ee Jabbaanka, fikir-garafeed, ‘‘u furan ganacsi’‘
🈵	Jabbaanka, badhanka ‘‘ma bannaana’‘ ee Jabbaanka, fikir-garafeed, ‘‘ma bannaana’‘
🔴	cas, goobada cas, goobo, joometriyeed
🟠	goobada oranjiga ah, goobo, oranji
🟡	goobada jaallaha ah, goobo, jaalle
🟢	caggaar, goobada caggaarka ah, goobo
🔵	buluug, goobada buluugga, goobo, joometriyeed
🟣	buluug-guduud, goobada buluug-guduudka ah, goobo
🟤	bunni, goobada bunniga ah, goobo
⚫️	goobo, goobo madow, joometriyeed
⚪️	goobo, goobo cad, joometriyeed
🟥	afar gees, afar geeska casaanka ah, casaan
🟧	afar geeska, afar geeska oranjiga ah, oranjiga
🟨	afar gees, afar geeska jaalaha, jaalle
🟩	afar gees, afar geeska caggaarka ah, caggaar
🟦	afar gees, afar geeska buluugga ah, buluug
🟪	afar gees, afar geeska buluug-guduudka ah, buluug-guduud
🟫	afar gees, afar geeska bunniga ah, bunni
⬛️	afar gees, afar gees weyn oo madow, joometriyeed
⬜️	afar gees, afar gees weyn oo cad, joometriyeed
◼️	afar gees, afar gees dhexdhexaad oo madow, joometriyeed
◻️	afar gees, afar gees dhexdhexaad oo cad, joometriyeed
◾️	afar gees, afar gees dhexdhexaad oo madow, afar gees dhexdhexaad yar oo madow, joometriyeed
◽️	afar gees, afar gees dhexdhexaad yar oo cad, joometriyeed
▪️	afar gees, afar gees yar oo madow, joometriyeed
▫️	afar gees, afar gees yar oo cad, joometriyeed
🔶	dheeman, dheeman weyn oo oranji ah, joometriyeed, oranji
🔷	buluug, dheeman, dheeman weyn oo buluug ah, joometriyeed
🔸	dheeman, dheeman yar oo oranji ah, joometriyeed, oranji
🔹	buluug, dheeman, dheeman yar oo buluug ah, joometriyeed
🔺	cas, joometriyeed, saddex xaggale cas oo kor tilmaamaya
🔻	cas, hoos, joometriyeed, saddex xaggale cas oo hoos tilmaamaya
💠	dheeman, dheeman aan lahayn dhibic, dheeman leh dhibic, gudaha, joometriyeed, majaajilo
🔘	badhan, badhan raadiye, joometriyeed, raadiye
🔳	afar gees, badhan, badhan afar gees ah oo cad, badhan afar gees oo cad, joometriyeed, sharaxan
🔲	afar gees, badhan, badhan afar gees ah oo madow, joometriyeed
🏁	calanka la saxay, hubin, la saxay, tartanka
🚩	boostada, calanka saddex-geesoodka
🎌	Japanese, calanka ka gudba, dabaal dag, gudub, ka gudbay
🏴	calanka madoow, luxanaaya
🏳️	calanka cad, luxanaaya
🏳‍🌈	calanka qaanso roobeed, qaanso roobeed
🏳‍⚧	baluug qafiif ah, binki, cadaan, calan, calanka laba dhidiga, laba dhadig
🏴‍☠	Jolly Roger, burcad badeed, calanka burcad badeedda, dhaca, khasnadda
¤	Lacag aan la aqoon
¢	senti
$	USD, beeso, doolar, lacag
£	EGP, GBP, lacag, pound, ´lacagta ingiriska laga isticmaalo
¥	CNY, JPY, currency, lacagta yen, yen, yuan
֏	Daraamka Armeniya
؋	Afgan Afgani
৳	Taka Bangledesh
฿	Baatka Taylaan
៛	Riyf kambodiya
₡	Kolonka Kosta Riika
₥	mil, mill
₦	Nairada Neyjeeriya
₩	KPW, KRW, guulaystay, won
₪	Niyuu Shekelka Israaiil
₫	Dongta Fitnaam
€	EUR, lacag, yuuro
₭	Kib Laoti
₮	Tugrikta Mongoliya
₱	beeso
₲	Guranida Baraguway
₴	Hirfiniyada Yukreeyn
₵	Sedida Gana
₸	Tengeda Kasakhstan
₹	lacagta, rubiis, rubiiska hindiya
₺	Liirada Turkiga
₼	Manaata Asarbeyjan
₽	cutub lacageedka raashiya, lacagta
₾	Laariga Joorjiya
₿	BTC, bitkoyn
¹	calaamada koobaad, mid, qoraalka sare
²	calaamada labaad, laba, laba jibbaaran, qoraalka sare
³	calaamda sadexaad, la saddex jibaaray, qoraalka sare, saddex
µ	astaanta micro, cabir
🏻	jidh, jidh fudud, nooc 1–2
🏼	jidh, jidh fudud oo dhexe, nooc 3
🏽	jidh, jidh nooc dhexe, nooc 4
🏾	jidh, jidh nooc madaw oo dhexe, nooc 5
🏿	jidh, jidh madaw, nooc 6
